ac_id,us_id,epic_id,squad,owner_role,estimate_points,phase_primary,phase_secondary,priority,moscow,release,requirement_type,nfr_metric,nfr_target,depends_on_epics,depends_on_us,depends_on_acs,test_layer_required,min_automated_tests,framework_tags,control_clause_ids,requirement_statement,objective,preconditions,verification_procedure,expected_result,edge_cases,suggested_tc_primary,suggested_tc_negative,automation_hints,architecture_refs
AC-DG-02-011-01,US-DG-02-011,EPIC-DG-02,control-plane,backend_engineer,3,L3,L12/C5,P1,Should,MVP,Functional,,,,,,unit+integration,1,,,`GET /openapi.json` (or `/v1/openapi.json`) serves schema matching implemented routes (Architecture §28).,Verify AC-DG-02-011-01: `GET /openapi.json` (or `/v1/openapi.json`) serves schema matching implemented routes (Architecture §28).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-02.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-02-011-01,TC-DG-02-011-01.2,"pytest marker @pytest.mark.req(""AC-DG-02-011-01"") or Xray/TestRail key == AC-DG-02-011-01",Architecture §28
AC-DG-02-011-02,US-DG-02-011,EPIC-DG-02,control-plane,backend_engineer,3,L3,L12/C5,P1,Should,MVP,Functional,,,,,,unit+integration,1,,,"Schemas include `CreateScanRequest`, `Scan`, `Finding`, error models with `error_code`.","Verify AC-DG-02-011-02: Schemas include `CreateScanRequest`, `Scan`, `Finding`, error models with `error_code`.",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-02.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-02-011-02,TC-DG-02-011-02.2,"pytest marker @pytest.mark.req(""AC-DG-02-011-02"") or Xray/TestRail key == AC-DG-02-011-02",Architecture_Design.md (see product spec)
AC-DG-02-011-03,US-DG-02-011,EPIC-DG-02,control-plane,backend_engineer,2,L3,L12/C5,P2,Could,Post-MVP,Functional,,,,,,unit+integration,1,,,CI fails if routes drift from committed OpenAPI snapshot (optional gate).,Verify AC-DG-02-011-03: CI fails if routes drift from committed OpenAPI snapshot (optional gate).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-02.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states. Feature-disabled path yields explicit skip/no-op behaviour.,TC-DG-02-011-03,TC-DG-02-011-03.2,"pytest marker @pytest.mark.req(""AC-DG-02-011-03"") or Xray/TestRail key == AC-DG-02-011-03",Architecture_Design.md (see product spec)
AC-DG-02-012-01,US-DG-02-012,EPIC-DG-02,control-plane,backend_engineer,3,L3,L12/C5,P1,Should,MVP,Functional,,,,,,unit+integration,1,,,"4xx/5xx responses include `application/problem+json` or documented JSON with `type`, `title`, `status`, `error_code`, `detail` (sanitised).","Verify AC-DG-02-012-01: 4xx/5xx responses include `application/problem+json` or documented JSON with `type`, `title`, `status`, `error_code`, `detail` (sanitised).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-02.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-02-012-01,TC-DG-02-012-01.2,"pytest marker @pytest.mark.req(""AC-DG-02-012-01"") or Xray/TestRail key == AC-DG-02-012-01",Architecture_Design.md (see product spec)
AC-DG-02-012-02,US-DG-02-012,EPIC-DG-02,control-plane,backend_engineer,3,L3,L12/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Validation errors list field-level issues for `CreateScanRequest` without echoing secrets.,Verify AC-DG-02-012-02: Validation errors list field-level issues for `CreateScanRequest` without echoing secrets.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-02.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-02-012-02,TC-DG-02-012-02.2,"pytest marker @pytest.mark.req(""AC-DG-02-012-02"") or Xray/TestRail key == AC-DG-02-012-02",Architecture_Design.md (see product spec)
AC-DG-02-012-03,US-DG-02-012,EPIC-DG-02,control-plane,backend_engineer,3,L3,L12/C5,P1,Should,MVP,Functional,,,EPIC-DG-03,,,unit+integration,1,,,"Rate limit responses include `Retry-After` when applicable (Architecture §35.2, EPIC-DG-03).","Verify AC-DG-02-012-03: Rate limit responses include `Retry-After` when applicable (Architecture §35.2, EPIC-DG-03).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-02.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-02-012-03,TC-DG-02-012-03.2,"pytest marker @pytest.mark.req(""AC-DG-02-012-03"") or Xray/TestRail key == AC-DG-02-012-03","Architecture §35.2, EPIC-DG-03"
AC-DG-02-013-01,US-DG-02-013,EPIC-DG-02,control-plane,backend_engineer,3,L3,L12/C5,P1,Should,MVP,Functional,,,,,,unit+integration,1,,,API accepts client `X-Request-Id` or generates UUID; returns same in response header.,Verify AC-DG-02-013-01: API accepts client `X-Request-Id` or generates UUID; returns same in response header.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-02.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-02-013-01,TC-DG-02-013-01.2,"pytest marker @pytest.mark.req(""AC-DG-02-013-01"") or Xray/TestRail key == AC-DG-02-013-01",Architecture_Design.md (see product spec)
AC-DG-02-013-02,US-DG-02-013,EPIC-DG-02,control-plane,backend_engineer,3,L3,L12/C5,P1,Should,MVP,Functional,,,,,,unit+integration,1,,,Request ID stored on `scans` row or child correlation table and passed in `ScanJobMessage` / worker logs.,Verify AC-DG-02-013-02: Request ID stored on `scans` row or child correlation table and passed in `ScanJobMessage` / worker logs.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-02.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-02-013-02,TC-DG-02-013-02.2,"pytest marker @pytest.mark.req(""AC-DG-02-013-02"") or Xray/TestRail key == AC-DG-02-013-02",Architecture_Design.md (see product spec)
AC-DG-02-013-03,US-DG-02-013,EPIC-DG-02,control-plane,backend_engineer,3,L3,L12/C5,P1,Should,MVP,Functional,,,EPIC-DG-11,,,unit+integration,1,,,LangFuse/LangSmith sessions remain joinable by `scan_id` + request id (EPIC-DG-11).,Verify AC-DG-02-013-03: LangFuse/LangSmith sessions remain joinable by `scan_id` + request id (EPIC-DG-11).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-02.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-02-013-03,TC-DG-02-013-03.2,"pytest marker @pytest.mark.req(""AC-DG-02-013-03"") or Xray/TestRail key == AC-DG-02-013-03",Architecture_Design.md (see product spec)
AC-DG-02-014-01,US-DG-02-014,EPIC-DG-02,control-plane,backend_engineer,3,L3,L12/C5,P1,Should,MVP,Functional,,,,,,unit+integration,1,,,`GET /v1/scans/{scan_id}/findings:export?format=jsonl` (or POST async job) streams newline-delimited JSON with stable field names.,Verify AC-DG-02-014-01: `GET /v1/scans/{scan_id}/findings:export?format=jsonl` (or POST async job) streams newline-delimited JSON with stable field names.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-02.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-02-014-01,TC-DG-02-014-01.2,"pytest marker @pytest.mark.req(""AC-DG-02-014-01"") or Xray/TestRail key == AC-DG-02-014-01",Architecture_Design.md (see product spec)
AC-DG-02-014-02,US-DG-02-014,EPIC-DG-02,control-plane,backend_engineer,3,L3,L12/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Export respects tenant RBAC; rate limited to prevent abuse.,Verify AC-DG-02-014-02: Export respects tenant RBAC; rate limited to prevent abuse.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-02.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-02-014-02,TC-DG-02-014-02.2,"pytest marker @pytest.mark.req(""AC-DG-02-014-02"") or Xray/TestRail key == AC-DG-02-014-02",Architecture_Design.md (see product spec)
AC-DG-02-014-03,US-DG-02-014,EPIC-DG-02,control-plane,backend_engineer,3,L3,L12/C5,P1,Should,MVP,Functional,,,,,,unit+integration,1,,,"Each line includes `finding_id`, `scan_id`, `framework`, `control_id`, `severity`, `evidence_refs` (Architecture §29.1).","Verify AC-DG-02-014-03: Each line includes `finding_id`, `scan_id`, `framework`, `control_id`, `severity`, `evidence_refs` (Architecture §29.1).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-02.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-02-014-03,TC-DG-02-014-03.2,"pytest marker @pytest.mark.req(""AC-DG-02-014-03"") or Xray/TestRail key == AC-DG-02-014-03",Architecture §29.1
AC-DG-03-001-01,US-DG-03-001,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,"JWT validates issuer/audience configured by `JWT_ISSUER`, `JWT_AUDIENCE` (Architecture §27.1, §28.2).","Verify AC-DG-03-001-01: JWT validates issuer/audience configured by `JWT_ISSUER`, `JWT_AUDIENCE` (Architecture §27.1, §28.2).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-001-01,TC-DG-03-001-01.2,"pytest marker @pytest.mark.req(""AC-DG-03-001-01"") or Xray/TestRail key == AC-DG-03-001-01","Architecture §27.1, §28.2"
AC-DG-03-001-02,US-DG-03-001,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Claim `tenant_id` (UUID) is mandatory for authorisation context.,Verify AC-DG-03-001-02: Claim `tenant_id` (UUID) is mandatory for authorisation context.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-001-02,TC-DG-03-001-02.2,"pytest marker @pytest.mark.req(""AC-DG-03-001-02"") or Xray/TestRail key == AC-DG-03-001-02",Architecture_Design.md (see product spec)
AC-DG-03-001-03,US-DG-03-001,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,"Roles `scanner`, `admin`, `auditor` constrain verbs (e.g. auditors read-only; policy upload admin-only) (Architecture §28.2).","Verify AC-DG-03-001-03: Roles `scanner`, `admin`, `auditor` constrain verbs (e.g. auditors read-only; policy upload admin-only) (Architecture §28.2).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-001-03,TC-DG-03-001-03.2,"pytest marker @pytest.mark.req(""AC-DG-03-001-03"") or Xray/TestRail key == AC-DG-03-001-03",Architecture §28.2
AC-DG-03-002-01,US-DG-03-002,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,"Every persisted row carries `tenant_id` and API middleware rejects mismatched paths (Architecture §28.2, §29.1).","Verify AC-DG-03-002-01: Every persisted row carries `tenant_id` and API middleware rejects mismatched paths (Architecture §28.2, §29.1).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces. | 4. Execute negative path and assert stable error_code with no side effects.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-002-01,TC-DG-03-002-01.2,"pytest marker @pytest.mark.req(""AC-DG-03-002-01"") or Xray/TestRail key == AC-DG-03-002-01","Architecture §28.2, §29.1"
AC-DG-03-002-02,US-DG-03-002,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Object storage keys are namespaced by `tenant_id` / `scan_id` (Architecture §32.1).,Verify AC-DG-03-002-02: Object storage keys are namespaced by `tenant_id` / `scan_id` (Architecture §32.1).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-002-02,TC-DG-03-002-02.2,"pytest marker @pytest.mark.req(""AC-DG-03-002-02"") or Xray/TestRail key == AC-DG-03-002-02",Architecture §32.1
AC-DG-03-003-01,US-DG-03-003,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,"Effective config = `deep_merge(DEFAULT_RUNTIME_CONFIG, tenants.runtime_config[, scan_job_overrides])` per §24.2.","Verify AC-DG-03-003-01: Effective config = `deep_merge(DEFAULT_RUNTIME_CONFIG, tenants.runtime_config[, scan_job_overrides])` per §24.2.",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-003-01,TC-DG-03-003-01.2,"pytest marker @pytest.mark.req(""AC-DG-03-003-01"") or Xray/TestRail key == AC-DG-03-003-01",Architecture_Design.md (see product spec)
AC-DG-03-003-02,US-DG-03-003,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Scan-level overrides allowed only for `budget.*` and `notifications.*` unless role `admin` (Architecture §24.2).,Verify AC-DG-03-003-02: Scan-level overrides allowed only for `budget.*` and `notifications.*` unless role `admin` (Architecture §24.2).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-003-02,TC-DG-03-003-02.2,"pytest marker @pytest.mark.req(""AC-DG-03-003-02"") or Xray/TestRail key == AC-DG-03-003-02",Architecture §24.2
AC-DG-03-003-03,US-DG-03-003,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Safety flags such as `semantic_cache_threshold` cannot be overridden by non-admin (Architecture §24.2).,Verify AC-DG-03-003-03: Safety flags such as `semantic_cache_threshold` cannot be overridden by non-admin (Architecture §24.2).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-003-03,TC-DG-03-003-03.2,"pytest marker @pytest.mark.req(""AC-DG-03-003-03"") or Xray/TestRail key == AC-DG-03-003-03",Architecture §24.2
AC-DG-03-004-01,US-DG-03-004,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,"When `max_concurrent_scans` / `MAX_CONCURRENT_SCANS_PER_TENANT` exceeded, API returns `429` with `Retry-After` (Architecture §35.2, §24.1).","Verify AC-DG-03-004-01: When `max_concurrent_scans` / `MAX_CONCURRENT_SCANS_PER_TENANT` exceeded, API returns `429` with `Retry-After` (Architecture §35.2, §24.1).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-004-01,TC-DG-03-004-01.2,"pytest marker @pytest.mark.req(""AC-DG-03-004-01"") or Xray/TestRail key == AC-DG-03-004-01","Architecture §35.2, §24.1"
AC-DG-03-005-01,US-DG-03-005,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,"When mTLS enabled, API verifies client cert chain and maps certificate to `tenant_id` / service identity (Architecture §28.2).","Verify AC-DG-03-005-01: When mTLS enabled, API verifies client cert chain and maps certificate to `tenant_id` / service identity (Architecture §28.2).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-005-01,TC-DG-03-005-01.2,"pytest marker @pytest.mark.req(""AC-DG-03-005-01"") or Xray/TestRail key == AC-DG-03-005-01",Architecture §28.2
AC-DG-03-005-02,US-DG-03-005,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,mTLS identities cannot impersonate human JWT roles unless explicitly granted service role.,Verify AC-DG-03-005-02: mTLS identities cannot impersonate human JWT roles unless explicitly granted service role.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-005-02,TC-DG-03-005-02.2,"pytest marker @pytest.mark.req(""AC-DG-03-005-02"") or Xray/TestRail key == AC-DG-03-005-02",Architecture_Design.md (see product spec)
AC-DG-03-005-03,US-DG-03-005,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Misconfigured cert returns `403` without leaking tenant existence.,Verify AC-DG-03-005-03: Misconfigured cert returns `403` without leaking tenant existence.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-005-03,TC-DG-03-005-03.2,"pytest marker @pytest.mark.req(""AC-DG-03-005-03"") or Xray/TestRail key == AC-DG-03-005-03",Architecture_Design.md (see product spec)
AC-DG-03-006-01,US-DG-03-006,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,"Events capture actor, action, target id, IP (if available), outcome (success/fail).","Verify AC-DG-03-006-01: Events capture actor, action, target id, IP (if available), outcome (success/fail).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-006-01,TC-DG-03-006-01.2,"pytest marker @pytest.mark.req(""AC-DG-03-006-01"") or Xray/TestRail key == AC-DG-03-006-01",Architecture_Design.md (see product spec)
AC-DG-03-006-02,US-DG-03-006,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Audit store is append-only from API perspective (no delete via public API).,Verify AC-DG-03-006-02: Audit store is append-only from API perspective (no delete via public API).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-006-02,TC-DG-03-006-02.2,"pytest marker @pytest.mark.req(""AC-DG-03-006-02"") or Xray/TestRail key == AC-DG-03-006-02",Architecture_Design.md (see product spec)
AC-DG-03-006-03,US-DG-03-006,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Retention period configurable per deployment (align §14.2).,Verify AC-DG-03-006-03: Retention period configurable per deployment (align §14.2).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-006-03,TC-DG-03-006-03.2,"pytest marker @pytest.mark.req(""AC-DG-03-006-03"") or Xray/TestRail key == AC-DG-03-006-03",Architecture_Design.md (see product spec)
AC-DG-03-007-01,US-DG-03-007,EPIC-DG-03,identity-tenancy,security_engineer,5,L3,L14/C5,P0,Must,MVP,Functional,,,EPIC-DG-02,,,unit+integration,1,,,"Matrix covers `POST /v1/scans`, `POST …/cancel`, `POST …/resume`, `POST /v1/policies:upload`, findings export (EPIC-DG-02).","Verify AC-DG-03-007-01: Matrix covers `POST /v1/scans`, `POST …/cancel`, `POST …/resume`, `POST /v1/policies:upload`, findings export (EPIC-DG-02).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-007-01,TC-DG-03-007-01.2,"pytest marker @pytest.mark.req(""AC-DG-03-007-01"") or Xray/TestRail key == AC-DG-03-007-01",Architecture_Design.md (see product spec)
AC-DG-03-007-02,US-DG-03-007,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Missing role returns `403` with `error_code=FORBIDDEN`.,Verify AC-DG-03-007-02: Missing role returns `403` with `error_code=FORBIDDEN`.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces. | 4. Execute negative path and assert stable error_code with no side effects.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-007-02,TC-DG-03-007-02.2,"pytest marker @pytest.mark.req(""AC-DG-03-007-02"") or Xray/TestRail key == AC-DG-03-007-02",Architecture_Design.md (see product spec)
